,business_id,clusters,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg,users_sum,categories,city,state,name,review_count,stars,latitude,longitude,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,regression_value,weighted_regression_value
411,evHsFv7BbO-FrAtb7aN8JA,133,7,4,4,1,4.33358837,6.535,"[Seafood, Fish & Chips, Chicken Wings, Restaurants]",Pittsburgh,PA,Pittsburgh Fish & Chicken,7,4.5,40.4843068,-80.0359804,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Brighton Heights],TRUE,31.5,28.32
412,f3QR23RAtllFUYaJZDHPAw,25,8,0,0,0,3.71312889,22.22833333,"[Asian Fusion, Restaurants]",Shadyside,PA,Pangea,22,4,40.4514177,-79.9340951,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],FALSE,88,82.53666666
413,fPiw9qPglIBykva2DrNB5A,112,23,6,2,2,3.509365284,43.95666667,"[Restaurants, Italian]",Pittsburgh,PA,Bravo! Cucina Italiana,27,3.5,40.356525,-80.051222,beer_and_wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,94.5,154.26
414,hcctvfq3fmVIscSeBURsjQ,88,4,0,0,0,2.851441985,9.94,"[Food, Automotive, Convenience Stores, Gas & Service Stations]",Pittsburgh,PA,GetGo Fuel Station,4,3,40.433151,-79.893918,,,,,,,,,,,,[],TRUE,12,28.34333333
415,hzEFfuz2mOA3whGk8UZxjQ,3,5,1,0,0,5,4.62,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Hairdressers II,6,5,40.457545,-79.9253912,,,,,,,,,,,,[Shadyside],TRUE,30,23.1
416,loYtjyqqqzjpgofA-gSY9g,2,4,2,1,0,2.926428653,14.61166667,"[Food, Bakeries, Coffee & Tea]",Pittsburgh,PA,Brioche Doree,4,3.5,40.4441972,-79.956529,,,,,,,,,,,FALSE,[Oakland],TRUE,14,42.76000001
417,lzoHy4zrJ_avbJGO5HMOUQ,134,100,46,29,12,3.670161004,159.6233333,"[Mexican, Caribbean, Restaurants]",Pittsburgh,PA,Casa Rasta,103,3.5,40.4052704,-80.0302382,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Beechview],FALSE,360.5,585.8433332
418,nqRNOug4OMrYTTZg-qLxXA,135,13,4,4,2,4.220150292,11.97666667,"[Pizza, Restaurants]",Swissvale,PA,Veltre's Pizza,13,4,40.4209717,-79.886521,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[],TRUE,52,50.54333334
419,y6Ye8WWkPIIDSMP9WVwx7Q,62,22,13,12,4,3.414297437,34.52833333,"[Pizza, Mediterranean, Restaurants]",Pittsburgh,PA,Ephesus Mediterranean Kitchen,22,3.5,40.49146891,-79.90794588,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Aspinwall],TRUE,77,117.89
420,2PzCVpZN7-xWGGG3a97x0g,4,5,0,0,0,3.458333333,5.96,"[Delis, Restaurants]",Pittsburgh,PA,Mattiniero,5,3,40.4411159,-80.0014246,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,15,20.61166666
421,3M0IdqpLqqXFuOtPF0DyzQ,136,5,4,4,0,3.573198198,4.44,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,McMinn's Irish Pub,7,3.5,40.3639029,-80.0279158,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[],TRUE,24.5,15.865
422,5zqhwC-VGm9S36loa_p7-w,57,4,2,1,0,3.103448276,5.365,"[Pizza, Restaurants]",Pittsburgh,PA,The Diamond Pizza,4,3.5,40.44699097,-80.00565338,beer_and_wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,14,16.65
423,B1DExytz6yB4PkAqqXxLuA,15,12,0,0,0,2.772970403,28.04333333,"[Piercing, Beauty & Spas]",Pittsburgh,PA,Hot Rod Piercing,16,4,40.4286228,-79.9825629,,,,,,,,,,,,[South Side],TRUE,64,77.76333333
424,FTpcA7yGp-qo2UxuqW0UDg,15,1,0,0,0,4.273924495,1.898333333,"[Cafes, Restaurants]",Pittsburgh,PA,The Cafe,3,4.5,40.42738,-79.969165,,,,,,,,,,,FALSE,[South Side],FALSE,13.5,8.113333332
425,KecF-ggSNjydh-Jf2uZf3w,80,3,1,1,1,2,3,"[Pizza, Restaurants]",Pittsburgh,PA,Vocelli Pizza,4,2.5,40.3518929,-80.050278,none,,,,,,,,,,,[],TRUE,10,6
426,LZKmDQEs53mJeY_9hQPuUQ,92,3,0,0,0,4,7.385,"[American (New), Southern, Restaurants]",Homestead,PA,Home Cooked By Donna,5,3,40.4078114,-79.9095116,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Homestead],FALSE,15,29.54
427,RHu0laUdWj-_etXLhrjj0g,19,1,1,1,0,4.483526269,1.871666667,"[Lingerie, Shopping, Fashion]",Pittsburgh,PA,The Pussycat,5,4,40.4378344,-79.9204896,,,,,,,,,,,,[Squirrel Hill],FALSE,20,8.391666668
428,RSr7nAayztT5mBLUBMpbpg,60,99,29,24,16,4.237110001,217.255,"[Food, Grocery]",Pittsburgh,PA,Trader Joe's,120,4.5,40.45932,-79.919044,,,,,,,,,,,,[East Liberty],TRUE,540,920.5333333
429,XNPqR50C5mtsSpeZ-Rshqg,19,3,0,0,0,4,15.91666667,"[Food, Specialty Food, Fruits & Veggies]",Pittsburgh,PA,Engel's Market,5,4,40.432968,-79.923336,,,,,,,,,,,,[Squirrel Hill],FALSE,20,63.66666668
430,XY3aIm-0PZMXXkVKECD7uw,32,164,65,47,26,4.291781134,321.5366667,"[Food, Seafood, Sushi Bars, Seafood Markets, Specialty Food, Restaurants]",Pittsburgh,PA,Penn Ave Fish Company,193,4.5,40.452314,-79.9818084,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Strip District],TRUE,868.5,1379.965
431,_k2nOJvhfNKUFa2i-DnlQQ,138,11,4,3,2,3.223915099,15.86166667,"[Seafood, Steakhouses, American (Traditional), Restaurants]",West Mifflin,PA,Lone Star Steakhouse,12,3.5,40.3502247,-79.9411557,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,42,51.13666667
432,_wmXYLUf4VThpcO9pDxHGg,139,14,2,1,1,3.550509189,14.23833333,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,Beer Nutz Bottle Shop,14,3.5,40.48998,-79.873971,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],FALSE,49,50.55333332
433,coo6eAhevrKNC1azLAfGaw,3,123,47,33,17,3.985595074,188.94,"[Southern, Vegan, Barbeque, Restaurants]",Pittsburgh,PA,YinzBurgh BBQ,136,4,40.4547026,-79.946417,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bloomfield],TRUE,544,753.0383333
434,i73c64_jbNWEYHVXIbNlLQ,61,7,4,2,1,1.870607244,12.37833333,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,Owen's Dry Cleaners,11,1.5,40.4524688,-79.9296937,,,,,,,,,,,,[Shadyside],TRUE,16.5,23.155
435,m7lbAuf32td7q6w4YxImlw,4,19,7,4,2,3.050672328,23.55,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,Genoa Pizza & Bar,20,3,40.4388711,-80.0038533,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],TRUE,60,71.84333332
436,m_9QMfvVYFKsxPjlkCvZqA,2,116,45,34,14,3.677678553,158.2633333,"[Breakfast & Brunch, Restaurants]",Pittsburgh,PA,P&G's Pamela's Diner,134,3.5,40.4413583,-79.9576968,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,469,582.0416666
437,ojlQtj_2W24-IZGqkBVsmg,3,9,3,2,0,2.240257971,18.34833333,"[Fast Food, Chicken Wings, Restaurants]",Pittsburgh,PA,KFC,9,2,40.4547,-79.9465,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bloomfield],TRUE,18,41.105
438,q8gMtdP7qPEh3nLuxW1fog,92,4,1,1,0,3.331261426,9.116666667,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",Homestead,PA,Walgreens,5,3,40.405715,-79.9130629,,,,,,,,,,,,[Homestead],TRUE,15,30.37
439,wSss_Alw88phYPdtAPs-lA,140,3,2,1,0,1,2.81,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,Rite Aid,3,1,40.391504,-79.987278,,,,,,,,,,,,[Carrick],TRUE,3,2.81
440,zz5eC4ux3D8AOrKKYCU0YA,13,24,10,10,3,3.732549362,41.95166667,"[Women's Clothing, Fashion, Shopping, Jewelry, Accessories]",Pittsburgh,PA,Culture Shop,28,4,40.432,-80.001687,,,,,,,,,,,,[South Side],TRUE,112,156.5866667
441,2Bl_6x4SN6TSuHBafIFgqw,94,17,11,10,5,4.777055272,17.94166667,"[Sandwiches, Restaurants]",Pittsburgh,PA,Sam's Sun Sandwich,20,5,40.3849232,-79.9785303,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Carrick],TRUE,100,85.70833335
442,3OViesv3-RkPDyvdxW16sg,141,19,9,7,3,3.930145586,24.95666667,"[Automotive, Car Dealers]",Pittsburgh,PA,Rohrich Toyota,21,4,40.4036795,-80.0201139,,,,,,,,,,,,[Beechview],TRUE,84,98.08333335
443,52CzJDb4EakSjEQOUys77Q,19,126,44,35,13,3.766344316,238.87,"[Pizza, Restaurants]",Pittsburgh,PA,Mineo's Pizza House,174,3.5,40.4328918,-79.9232436,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,609,899.6666668
444,6qT6Dma9yd-17rAFoiOblA,15,4,1,1,0,3.759731544,3.725,"[Massage Therapy, Health & Medical, Chiropractors]",Pittsburgh,PA,Kukurin Chiropractic,4,4,40.4272778,-79.9706736,,,,,,,,,,,,[South Side],TRUE,16,14.005
445,AJ_tIT3N1SLLmlphsc94BA,4,92,29,19,9,3.711844207,192.9916667,"[American (New), Restaurants]",Pittsburgh,PA,Nine On Nine,107,3.5,40.443611,-79.9980439,full_bar,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,374.5,716.355
446,AqLxXwn-3EtupCOAVe8vGw,65,21,12,9,3,3.597120921,34.73333333,"[Pizza, Restaurants]",Dormont,PA,Molly's Pizza,22,3.5,40.3968985,-80.0359185,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Dormont],TRUE,77,124.94
447,FjYOuazs29x7icGAMHrgYg,19,5,3,3,0,5,5.535,"[Pediatric Dentists, Health & Medical, Dentists]",Pittsburgh,PA,"Pechersky Jack L, DMD",9,4.5,40.4306493,-79.9230508,,,,,,,,,,,,[Squirrel Hill],TRUE,40.5,27.675
448,GVf7OyxTdU-Ulkg_k6OtPQ,4,17,3,3,3,3.348484848,22,"[Greek, Restaurants]",Pittsburgh,PA,The Simple Greek,20,3.5,40.4411343,-80.0026106,,,,,,,,,,,,[Downtown],TRUE,70,73.66666666
449,KiIMCRHWhe-Db4z20L96_g,142,26,4,4,1,3.729913303,60.36333333,"[Restaurants, Italian]",Pittsburgh,PA,Il Burloni La Pizza E Cucina,23,4,40.3906976,-80.070806,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,92,225.15
450,NKT8-CeoqUYIGUeNXBPVVQ,22,4,4,3,1,2.970451011,6.43,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,Nails Today,4,3,40.4531769,-80.001199,,,,,,,,,,,,[North Side],TRUE,12,19.1
451,VKebhXne7Ctb5_C4hI0Z3Q,142,7,2,2,2,3.946444249,7.593333333,"[Shopping, Beauty & Spas, Eyelash Service, Hair Salons, Cosmetics & Beauty Supply, Hair Extensions]",Pittsburgh,PA,Salon Iaomo,7,4,40.3906976,-80.070806,,,,,,,,,,,,[],TRUE,28,29.96666666
452,WWlNzfSllSQhr4whj0W_ng,3,69,20,16,11,4.915815479,80.28,"[Auto Repair, Automotive]",Pittsburgh,PA,Walter's Automotive,85,5,40.4592603,-79.931445,,,,,,,,,,,,[East Liberty],TRUE,425,394.6416667
453,ZcaR7xOJgzItSOJBGH-A_A,2,72,24,19,10,3.64691144,123.0616667,"[Delis, Restaurants]",Pittsburgh,PA,Eat Unique,99,3.5,40.4455555,-79.9486857,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,346.5,448.7950001
454,fPs6D-EgLDzEFBcmgVZAow,143,6,1,0,0,2.026156942,4.97,"[Home Cleaning, Home Services]",Pittsburgh,PA,Mr Maid Residential and Commercial Cleaning,5,2,40.457865,-80.049573,,,,,,,,,,,,[Sheraden],TRUE,10,10.07
455,lGJTErTf8Y72U4OLHhW65A,15,120,41,31,9,4.097940212,240.9633333,"[Food, Desserts, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,The Milk Shake Factory,142,4,40.429116,-79.98172,,,,,,,,,,,,[South Side],TRUE,568,987.4533331
456,nO4RO__VwwSN4gehjGdRDQ,7,3,0,0,0,4.021324778,17.66333333,"[Shopping, Home & Garden, Furniture Stores]",Pittsburgh,PA,Pier 1 Imports,3,3.5,40.487115,-79.89282,,,,,,,,,,,,[],TRUE,10.5,71.02999998
457,0sjCmXrP8WtfUujjeL6TRg,2,10,2,2,2,4.778175771,13.02833333,"[Comic Books, Shopping, Books, Mags, Music & Video]",Pittsburgh,PA,Phantom of the Attic,13,4.5,40.4448686,-79.9484537,,,,,,,,,,,,[Oakland],TRUE,58.5,62.25166665
458,3LKcR-g6Ok3i5EtR_GkJQg,4,3,0,0,0,4,16.28,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,Jamba Juice,4,4,40.4378076,-79.9910732,,,,,,,,,,,,[The Hill District],FALSE,16,65.12
459,4KJhRKocVPhrkdQQX2KVCw,144,5,2,2,0,3.894024803,4.435,"[Event Planning & Services, Party & Event Planning, Caterers]",Pittsburgh,PA,All the Best Catering,5,4,40.4217207,-80.0297402,,,,,,,,,,,,[Banksville],TRUE,20,17.27
460,A2XkbJ07hrR80t0EFgLikQ,4,13,0,0,0,3.461704756,26.98333333,"[American (Traditional), Cafes, Restaurants]",Pittsburgh,PA,Smithfield Cafe,16,3.5,40.442558,-79.997214,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],FALSE,56,93.40833332
461,J1tgaxF7G3-j5XDB8ePKSg,2,7,0,0,0,3.025631547,27.05,"[Pakistani, Indian, Restaurants]",Pittsburgh,PA,Star of India,19,3,40.4448167,-79.9489713,beer_and_wine,,,,,,,,,,TRUE,[Oakland],FALSE,57,81.84333335
462,NYuWw7DtbAe_CdI9XkFu2A,3,10,4,3,3,3.367562964,27.39666667,"[Soul Food, Fish & Chips, Moroccan, Restaurants]",Pittsburgh,PA,K & T's Fish and Chicken,12,3,40.4519297,-79.9525023,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Oakland],TRUE,36,92.26000001
463,NjPSo2gRUNEsBfHYuoda9Q,145,64,23,18,9,3.672668975,71.73166667,"[Vietnamese, Restaurants]",Pittsburgh,PA,Pho Kim 88,74,4,40.3606177,-80.0291028,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,296,263.4466667
464,PBeDNyqKXxqz9g1f2sOR_Q,25,36,13,7,3,4.568498519,38.27333333,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Whitehouse Salon,36,4.5,40.4516238,-79.9329477,,,,,,,,,,,,[Shadyside],TRUE,162,174.8516666
465,U3AUN4Azkm76qsEaWqOCEw,4,128,39,31,14,4.090348103,203.915,"[Bars, Seafood, Wine Bars, Nightlife, Steakhouses, Restaurants]",Pittsburgh,PA,The Capital Grille,137,4,40.44071959,-80.00003915,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,[Downtown],TRUE,548,834.0833334
466,V4rrrgVfAVwCI2737bhLIQ,88,4,0,0,0,4.685549133,8.65,"[Used, Vintage & Consignment, Fashion, Shopping]",Pittsburgh,PA,Ambiance Boutique,4,4,40.43333,-79.894049,,,,,,,,,,,,[],FALSE,16,40.53
467,VqM_c390_3JcgHeU_5Pv-g,25,3,2,0,0,5,2.81,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Pittsburgh,PA,"Martin L Supowitz, DMD MSD",4,5,40.4512158,-79.9341581,,,,,,,,,,,,[Shadyside],TRUE,20,14.05
468,aWN45B_Fs73ORvdZ5yvA0g,4,4,3,3,3,4.720930233,14.33333333,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA,Arby's,6,5,40.4425343,-79.998702,,,,,,,,,,,FALSE,[Downtown],TRUE,30,67.66666666
469,bZcqORBnVApUA2-SEn7VEQ,60,5,1,1,0,2.600693584,6.728333333,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,McDonald's,6,2,40.45884557,-79.91844708,none,,,,,,,,,,FALSE,[East Liberty],TRUE,12,17.49833333
470,bcJ005JZRd4tkNb7i6oynA,25,7,2,2,0,3.955159147,23.825,"[Shopping, Toy Stores]",Pittsburgh,PA,Shadyside Variety Store,9,4,40.4510796,-79.9345209,,,,,,,,,,,,[Shadyside],TRUE,36,94.23166668
471,dHxYQrVTkukMj4EjQZ7KUQ,30,26,7,6,5,3.907522393,63.07833333,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Betsy's Ice Cream,28,4,40.380726,-80.044831,,,,,,,,,,,,[],TRUE,112,246.48
472,escSqSs7Gma9mu0CXkQIiA,19,50,16,11,5,4.33790957,96.39166667,"[Arts & Entertainment, Cinema]",Pittsburgh,PA,Manor Theatre,57,4.5,40.43721599,-79.92280729,,,,,,,,,,,,[Squirrel Hill],TRUE,256.5,418.1383333
473,ltFzUGuaNqDqH1iOlNd64g,127,10,4,4,2,3.433929314,20.04166667,"[Food, Coffee & Tea]",Pittsburgh,PA,Starbucks,13,3.5,40.420073,-80.045552,,,,,,,,,,,,[Greentree],TRUE,45.5,68.82166668
474,mKJkfihv5r68qn6Pkpk07g,40,2,0,0,0,2.731783639,7.456666667,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Supercuts,4,2,40.487988,-79.878738,,,,,,,,,,,,[],TRUE,8,20.37
475,tdw9hdKyxZZcA4WBy_y83Q,146,10,9,8,1,4.236071363,27.37166667,"[Food, Distilleries]",Pittsburgh,PA,Wigle Whiskey Barrelhouse and Whiskey Garden,11,4.5,40.459293,-79.993426,,,,,,,,,,,,[North Side],TRUE,49.5,115.9483333
476,w76Ekjp9CY6cQ6Lamh9fSw,2,85,39,37,21,3.772251235,118.72,"[Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,Sushi Fuku,98,4,40.441662,-79.95736,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,392,447.8416666
477,0FmWly56nUTg60-b5k0gTQ,4,140,54,39,24,3.938123036,208.99,"[Breakfast & Brunch, American (New), Restaurants]",Pittsburgh,PA,Bluebird Kitchen,146,4,40.4404781,-80.0017838,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],TRUE,584,823.0283333
478,5pv14jV1Win8Yhfbde5PjA,4,3,1,0,0,5,4.398333333,"[Active Life, Gyms, Trainers, Fitness & Instruction]",Pittsburgh,PA,terraFITNESS,5,5,40.44166997,-80.00137956,,,,,,,,,,,,[Downtown],TRUE,25,21.99166667
479,Ez29ELM7obiqamn3It7FcQ,73,42,25,21,14,3.149657214,42.78666667,"[Sushi Bars, Diners, Chinese, Restaurants]",Pittsburgh,PA,Zen Asian Diner,46,3,40.478345,-79.955425,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Lawrenceville],TRUE,138,134.7633333
480,FoZAwudo-SFiT7fV9F1baw,12,4,1,1,1,2.142857143,3.5,"[Health & Medical, Dentists, General Dentistry]",Pittsburgh,PA,"Medgaus Carl, DMD",4,2,40.3680036,-80.0368633,,,,,,,,,,,,[],TRUE,8,7.500000001
481,GeP4U7-3-o-cSO-cpigJfw,147,9,6,6,3,5,31.89,"[Hotels & Travel, Guest Houses, Event Planning & Services, Venues & Event Spaces]",Pittsburgh,PA,PointBreezeway,9,5,40.4469573,-79.9046812,,,,,,,,,,,,[Point Breeze],TRUE,45,159.45
482,JQ3kJQNnX8XNbdvcbjiiKQ,33,21,11,8,3,3.740318779,29.69666667,"[Chicken Wings, Restaurants]",Pittsburgh,PA,Wiggy's,25,4,40.4271652,-80.0557015,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[West End],TRUE,100,111.075
483,NCXJzB9DcuNs49a8eZp19w,4,11,8,8,3,4.547065415,23.79666667,"[Food, Food Trucks]",Pittsburgh,PA,Blowfish BBQ,13,4,40.4406248,-79.9958864,,,,,,,,,,,,[Downtown],TRUE,52,108.205
484,NXsga_eRhdQ3o8N-RxwMAw,32,5,2,1,1,4.135223413,12.75666667,"[Soup, Restaurants]",Pittsburgh,PA,Soup Nancys,6,4.5,40.453845,-79.980478,,,,,,,,,,,FALSE,[Strip District],TRUE,27,52.75166669
485,VBKq2FdjY6Fx5w-o-5gEMA,2,7,1,0,0,5,16.86666667,"[Active Life, Parks]",Pittsburgh,PA,Forbes Field Outfield Wall,9,5,40.4431448,-79.9535839,,,,,,,,,,,,[Oakland],TRUE,45,84.33333335
486,X1oJUKkk9Dw2DJnGbSw32w,148,16,6,2,1,4.037795276,38.1,"[Caterers, Restaurants, Event Planning & Services, Italian]",Pittsburgh,PA,Claudio's Pizzeria & Ristorante,13,4,40.3631529,-80.084638,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[],TRUE,52,153.84
487,XK2gcBf8g1YvVppPvg3CKA,149,4,0,0,0,4.395152792,12.65333333,"[Home Services, Real Estate, Home Staging]",Pittsburgh,PA,Observatory Hill House Tour,4,4.5,40.484128,-80.014404,,,,,,,,,,,,[Observatory Hill],TRUE,18,55.61333331
488,Z101WZaISochG6g7tI2ZVw,57,52,20,17,6,2.855322406,93.645,"[American (New), Sandwiches, Restaurants]",Pittsburgh,PA,Atria's Restaurant,59,3,40.4480678,-80.0042395,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,177,267.3866667
489,aEd_nDZnzUwV27Cic8VHeQ,150,3,3,1,1,4.353515625,3.413333333,"[American (Traditional), Restaurants]",Pittsburgh,PA,Simmie's Restaurant,3,4.5,40.45807,-79.8754366,,,,,,,,,,,FALSE,[],TRUE,13.5,14.86
490,cTauT-DutG_MRB1YRzEREA,15,4,0,0,0,1.931438127,2.99,"[Food, Coffee & Tea]",Pittsburgh,PA,Sphinx Cafe,5,2.5,40.4287632,-79.9897008,,,,,,,,,,,,[South Side],FALSE,12.5,5.775
491,cWe1Xoczmj2vD5h6BOrZYg,4,9,2,1,1,2.598414272,8.408333333,"[Cards & Stationery, Arts & Crafts, Flowers & Gifts, Shopping, Event Planning & Services]",Pittsburgh,PA,Weldins,10,2.5,40.442582,-79.995221,,,,,,,,,,,,[Downtown],TRUE,25,21.84833334
492,dHQgIwdnTvtsl-st6SdRpA,151,3,1,1,0,3.529190207,3.54,"[Food, Street Vendors]",Pittsburgh,PA,The Pop Stop,3,3.5,40.46225316,-79.94065612,,,,,,,,,,,,[Bloomfield],TRUE,10.5,12.49333333
493,j4QUDNkxNLRMeOa9oBV9FA,31,7,4,4,1,3.282477655,8.018333333,"[Diners, Restaurants]",Bellevue,PA,Dari-Villa Restaurant,9,3.5,40.4964924,-80.057495,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bellevue],TRUE,31.5,26.32
494,jiKaFCDtHScltwSqQTR1ww,19,2,1,1,0,3.024478042,6.945,"[Hobby Shops, Electronics, Shopping, Mobile Phones]",Pittsburgh,PA,RadioShack,4,3.5,40.4381967,-79.9220199,,,,,,,,,,,,[Squirrel Hill],TRUE,14,21.005
495,kXI_-rLCUC9JGE4rFetwDA,152,6,1,1,1,4.776785714,5.973333333,"[Bars, American (Traditional), Nightlife, Restaurants]",Mckees Rocks,PA,Sciulli's Bar & Grille,6,5,40.4889188,-80.0790036,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,30,28.53333333
496,nUISXnW2Jo9ovnoFBIUY_Q,3,7,0,0,0,2.168106734,13.11666667,"[Restaurants, Italian]",Pittsburgh,PA,D'Amico's,9,2.5,40.4611146,-79.9485427,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Bloomfield],FALSE,22.5,28.43833333
497,nspETQJ7WoF3o8AYPeN3TQ,153,5,0,0,0,4.408502773,7.213333333,"[Hotels & Travel, Taxis, Transportation]",South Hills,PA,Designated Driver Limousine Service,5,4,40.3923141,-80.0295509,,,,,,,,,,,,[Dormont],TRUE,20,31.8
498,qUeBDN0D8SC93KeAHhiL-g,154,92,33,25,13,4.550948265,129.1833333,"[Restaurants, Italian]",Pittsburgh,PA,Alla Famiglia,101,4.5,40.4216133,-79.9934293,full_bar,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,[Allentown],TRUE,454.5,587.9066665
499,r9rub_ajcb-3yYsYYD5apw,4,241,138,110,55,4.181848362,351.4283333,"[Food, Beer, Wine & Spirits, Restaurants, Pizza, Italian]",Pittsburgh,PA,Proper Brick Oven & Tap Room,262,4,40.4435995,-80.0003448,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,1048,1469.62
500,uXuiI-Y998JChGn-ebcSdw,155,37,13,10,2,3.562080056,52.33833333,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA,Shadyside Inn All Suites Hotel,43,3.5,40.44868605,-79.93399573,,,,,,,,,,,,[Shadyside],TRUE,150.5,186.4333333
