"","X","business_id","clusters","regression_value","after_Jan2010_count","after_Jan2014_count","after_Jun2014_count","after_Jan2015_count","ratings_avg","users_sum","weighted_regression_value","categories","city","state","name","review_count","stars","latitude","longitude","attributes.Alcohol.","attributes.Ambience..casual.","attributes.Ambience..classy.","attributes.Ambience..divey.","attributes.Ambience..hipster.","attributes.Ambience..intimate.","attributes.Ambience..romantic.","attributes.Ambience..touristy.","attributes.Ambience..trendy.","attributes.Ambience..upscale.","attributes.Delivery.","neighborhoods","open","predicted_value"
"621",620,"JKyWiuPDVJS4hUx-EPAXAA",2,540,129,52,36,14,3.795831893,149.4683333,567.3566665,"[Wine Bars, Bars, Restaurants, Nightlife, Italian]","Pittsburgh","PA","Sienna On The Square",135,4,40.44116619,-80.0022912,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"[Downtown]",TRUE,532.768933333333
"622",621,"RUhU8NbEX3cpU1FgWbPrjw",113,18,7,5,5,4,3.634480658,16.415,59.66,"[Food, Donuts, Coffee & Tea]","Pittsburgh","PA","Dunkin' Donuts",6,3,40.3555059,-80.0500433,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,23.4473
"623",622,"SsSL6gKSlpTeeZXZEjAKFA",6,66.5,20,7,6,2,4.051088547,36.44,147.6216667,"[Food, Specialty Food, Popcorn Shops]","Pittsburgh","PA","The Pittsburgh Popcorn Company",19,3.5,40.4420548,-79.9580559,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,77.8424666666667
"624",623,"51QKFqG0rg7RzA_GDsDNpg",31,15,3,1,1,1,5,4.725,23.625,"[Museums, Arts & Entertainment]","Pittsburgh","PA","The Murals of Maxo Vanka",3,5,40.477168,-79.969821,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Millvale]",TRUE,16.5630333333333
"625",624,"5reb2cEaziuyHOpnbh1XtA",2,332.5,87,30,22,9,3.496291151,187.165,654.3833333,"[American (New), Restaurants]","Pittsburgh","PA","Braddock's Pittsburgh Brasserie",95,3.5,40.4438005,-80.0023331,"full_bar",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,361.538433333333
"626",625,"CTPlQHXFb_JNHzzrfe9ARg",6,24,5,2,1,0,3.786956522,3.45,13.065,"[Hair Salons, Nail Salons, Hair Removal, Beauty & Spas]","Pittsburgh","PA","Mark & Anthony Hair Salon",6,4,40.4460019,-79.9486193,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,22.9803166666667
"627",626,"NL1zxchs_XJPTdCQ-jqPDw",2,99,20,3,3,1,4.560120033,16.10666667,73.44833335,"[Hair Salons, Beauty & Spas]","Pittsburgh","PA","Denham & Company Salon",22,4.5,40.441253,-80.0030696,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,96.8768166666667
"628",627,"Sfg-nFqLLS5T_hRCVSm4HA",2,234,42,20,14,5,4.529634531,127.1883333,576.1166665,"[Local Flavor]","Pittsburgh","PA","Strip District",52,4.5,40.4475255,-79.9933976,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,215.343416666667
"629",628,"Y8mPD9YZwMRBZZAFqOTorw",196,100,24,4,4,1,4.046191896,22.91166667,92.705,"[American (Traditional), Restaurants]","Pittsburgh","PA","Stinky's Bar & Grill",25,4,40.477749,-79.957778,"full_bar",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Lawrenceville]",TRUE,102.5454
"630",629,"cAIGa-51OX7_fi_GSIYidw",197,84,17,6,5,2,3.679525222,14.04166667,51.66666667,"[Hotels & Travel, Event Planning & Services, Hotels]","Pittsburgh","PA","Hampton Inn Hotel",21,4,40.418854,-80.0545321,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Greentree]",TRUE,70.3653833333333
"631",630,"2Ol5IT7nu5WBm0ldD-ERKA",198,85.5,18,9,7,3,4.494315342,26.68,119.9083333,"[Delis, Restaurants]","Pittsburgh","PA","Kevin's Deli",19,4.5,40.4469698,-79.9507326,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[Oakland]",TRUE,89.3926
"632",631,"3u7WY-VUY9yN3eS65phIZA",2,49.5,11,7,4,2,4.563460542,28.955,132.135,"[Food, Food Trucks]","Pittsburgh","PA","The Steer and Wheel",11,4.5,40.440556,-79.996111,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,50.8706
"633",632,"8Nm_jcCYtMXYW0ODSHDiXA",199,31.5,6,2,1,0,3.835063897,4.173333334,16.005,"[Japanese, Restaurants]","Pittsburgh","PA","Sapporo Japanese Steakhouse",7,4.5,40.4400036,-80.0909106,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,30.92285
"634",633,"CwcDderU_36RFG8Ffi47mA",1,15,5,3,3,2,4.005309735,5.65,22.63,"[Health & Medical, Hospitals]","Pittsburgh","PA","Hillman Cancer Center",5,3,40.455093,-79.9424669,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,22.1069
"635",634,"Es1l8HLnSJCeUvJ0ex4x9Q",49,17.5,5,1,1,1,3.066465257,2.758333333,8.458333333,"[Local Services, Shipping Centers, Printing Services, Signmaking, Professional Services]","Pittsburgh","PA","FedEx Office Print & Ship Center",5,3.5,40.459615,-79.925541,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,20.3040666666667
"636",635,"OmpbTu4deR3ByOo7btTTZw",2,9,12,2,2,0,2.092388255,8.911666667,18.64666667,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","Princess Nails",9,1,40.440677,-80.000657,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,19.45515
"637",636,"RMrdI5noVh3-b7NM48PcVg",6,104,22,6,5,3,3.671482361,40.72333334,149.515,"[Food, Indian, Food Trucks, Restaurants]","Pittsburgh","PA","India on Wheels",26,4,40.4444572,-79.9548779,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,100.033583333333
"638",637,"TRLMm_deLvlPNmGNqRxcow",45,896,159,42,31,12,4.255196686,505.29,2150.108333,"[Museums, Arts & Entertainment]","Pittsburgh","PA","The Andy Warhol Museum",224,4,40.4484707,-80.0026762,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,1204.03991666667
"639",638,"WVzUiZeuFA_9NyDNum_spA",200,35,6,4,4,4,5,4,20,"[Barbers, Beauty & Spas]","Pittsburgh","PA","The Humble Barber Co.",7,5,40.481676,-80.033524,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Brighton Heights]",TRUE,33.90665
"640",639,"YULg9VKAVrQIxw3qBG8PoQ",201,36,13,4,3,0,3.264775222,20.50166667,66.93333335,"[Burgers, Breakfast & Brunch, American (New), Restaurants]","Pittsburgh","PA","Eat'n Park",12,3,40.4870315,-79.8917937,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,51.18305
"641",640,"g_XU88LhAeONO46eA_i4Fg",40,13.5,3,1,1,0,4,2.715,10.86,"[Shopping, Toy Stores]","Pittsburgh","PA","Randall S W Toyes and Giftes",3,4.5,40.4513693,-79.9322483,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,12.7797833333333
"642",641,"kc5gJPisT5L5z8lLa9FV9A",12,1206,237,84,55,26,4.319726995,316.2333333,1366.041667,"[Soul Food, American (Traditional), French, Restaurants]","Pittsburgh","PA","Legume",268,4.5,40.4503566,-79.9508477,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,1160.56328333333
"643",642,"qZx2UrU5j1r65dpBEQfNGA",110,14,3,1,0,0,2.70933893,3.176666667,8.606666669,"[Local Services, Dry Cleaning & Laundry]","Pittsburgh","PA","Laundry Room Towne Cleaners",4,3.5,40.4259205,-79.8893553,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,10.2805
"644",643,"tjrxOhiGBBv0JQs9VnND_A",2,31.5,7,4,4,2,4.17650172,6.298333333,26.305,"[Local Flavor]","Pittsburgh","PA","Pittsburgh Vintage Mixer",7,4.5,40.4464761,-79.9926125,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,32.89335
"645",644,"zyV7n8eXVTAtJrryRswHvA",113,94.5,22,8,6,2,3.312700504,58.18666666,192.755,"[Food, Grocery]","Mount Lebanon","PA","The Fresh Market",27,3.5,40.35449854,-80.04929739,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,94.1863
"646",645,"18922Xj4KzD0ChYRMmWldA",1,150.5,40,14,14,14,3.959183674,16.33333333,64.66666666,"[Bakeries, Food, Pizza, Restaurants]","Pittsburgh","PA","Bread and Salt",43,3.5,40.4612586,-79.9505342,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Bloomfield]",TRUE,158.370433333333
"647",646,"6EXCN46MdJOa00KjuH8jaA",12,55,20,8,5,1,2.715097527,43.40666667,117.8533333,"[Food, Automotive, Convenience Stores, Gas & Service Stations]","Pittsburgh","PA","GetGo from Giant Eagle",22,2.5,40.4546246,-79.94555,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Bloomfield]",TRUE,60.4774
"648",647,"KDlMnPXCFcBRcwCChqgK3A",71,27,6,2,1,0,4.504787962,4.873333333,21.95333333,"[Local Services, Dry Cleaning & Laundry]","Pittsburgh","PA","The Square Wash",6,4.5,40.4324337,-79.8937358,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,31.2116333333333
"649",648,"cg8b1FGcl-Sytfa8UlCcjg",2,24,6,0,0,0,4.587334871,7.948333333,36.46166666,"[Food, Bagels]","Pittsburgh","PA","Einstein Bagels",6,4,40.440125,-80.0026889,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,27.9963333333333
"650",649,"diAEN3I9fXcZgNFpA5vz4g",2,927,180,23,23,23,4.5625,32,146,"[American (New), Mexican, Restaurants]","Pittsburgh","PA","täkō",206,4.5,40.4422814,-80.0020617,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,813.01535
"651",650,"eB3uvemh0rljpmAz9dOxQA",22,15,3,0,0,0,5,1.5,7.5,"[Barbers, Beauty & Spas]","Bellevue","PA","Lincoln Barber Shop",3,5,40.4958706,-80.0561662,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bellevue]",TRUE,14.6165166666667
"652",651,"fVRGT6shuyHPLzKikZsD0g",2,15,2,0,0,0,5,0.745,3.725,"[Libraries, Public Services & Government]","Pittsburgh","PA","Carnegie Library of Pittsburgh",3,5,40.4417491,-79.9971122,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,13.1524
"653",652,"oVJWBjyNIOHOcc3lmiaeCw",3,126,38,18,11,7,3.32186394,33.90666667,112.6333333,"[American (New), Restaurants]","Pittsburgh","PA","Walnut Grill",42,3,40.48706927,-79.8888003,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,136.55825
"654",653,"rawMwd19q66KSH7GYfV_Sg",8,47.5,15,6,3,1,2.224140713,20.65666667,45.94333334,"[Mexican, Restaurants]","Pittsburgh","PA","Qdoba",19,2.5,40.4264494,-79.9657577,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,45.4597833333333
"655",654,"4LwhggEn27P6ku1NRD-PDw",32,135,28,14,14,5,4.189388189,21.95666667,91.98500002,"[Sushi Bars, Japanese, Restaurants]","Carnegie","PA","Kasai",30,4.5,40.407946,-80.085541,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Carnegie]",TRUE,134.206783333333
"656",655,"EmHlwDc9RsK597NbJtyEmg",202,42,12,6,5,2,4.224941293,13.485,56.97333334,"[American (New), Restaurants]","Pittsburgh","PA","Mohan's Restaurant",12,3.5,40.44511814,-79.91455078,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,46.7082
"657",656,"FAKevEJKD1D1Nccy6vccgA",23,216,51,27,21,12,4.283333333,68.4,292.98,"[Food, Food Trucks]","Pittsburgh","PA","PGH Taco Truck",54,4,40.45184324,-79.98249681,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,228.065633333333
"658",657,"TWjJpG5TqzVfJb7WeLUvMw",25,16,4,1,1,1,3.959064327,7.98,31.59333333,"[Oil Change Stations, Automotive]","Pittsburgh","PA","Jiffy Lube",4,4,40.3936815,-80.0659157,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,16.24785
"659",658,"TwCjWhxMWWGr_v8RumpX1Q",203,16,4,3,2,2,4.09303768,10.74833333,43.99333332,"[Active Life, Diving, Golf]","McKees Rocks","PA","Vietmeier Golf Center",4,4,40.462482,-80.096599,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,17.21215
"660",659,"WlUFrLCVAXW-z4p-fn_Qdw",204,13.5,3,1,1,1,4.404761905,2.8,12.33333333,"[Automotive, Parking]","Pittsburgh","PA","Alco Parking",3,4.5,40.4476669,-80.0095963,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,13.9525166666667
"661",660,"_WaHLgLzALd2iThQAhC-sQ",80,696,168,70,53,20,3.893077508,177.465,690.885,"[Bars, American (Traditional), Pubs, Nightlife, Gastropubs, Restaurants]","Pittsburgh","PA","Shiloh Grill",174,4,40.43088531,-80.00696564,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Mt. Washington]",TRUE,711.411466666667
"662",661,"bBXvquZvRnxfYqkHsYpTtQ",104,220.5,44,25,18,5,4.249985703,58.29,247.7316666,"[Breakfast & Brunch, Cafes, French, Restaurants]","Pittsburgh","PA","Tartine",49,4.5,40.4416303,-80.0330321,"none",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[West End]",TRUE,214.6556
"663",662,"hAe74kBgCuQUfn1kyVWA1w",6,18,6,4,4,2,2.406763285,5.175,12.455,"[Health & Medical, Dentists, General Dentistry]","Pittsburgh","PA","Malvin Mark D, DMD",9,2,40.444893,-79.9490053,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,18.65125
"664",663,"jdCWPS_Gh2burgvscJd-MA",205,49,14,11,9,4,3.397161023,11.27166667,38.29166668,"[Indian, Himalayan/Nepalese, Restaurants]","Pittsburgh","PA","Everest Ethnic Restaurant",14,3.5,40.36767991,-79.98418686,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[]",TRUE,56.6716833333333
"665",664,"k9nv3riDitrZO56UQaBgJA",206,52,9,2,2,2,3,2,6,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]","Pittsburgh","PA","Crowne Plaza Pittsburgh West - Green Tree",13,4,40.421601,-80.058565,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Greentree]",TRUE,42.2628
"666",665,"l_Wey2YC6NvVUIH8vTygGg",55,244,52,19,12,6,3.800052767,88.43999999,336.0766667,"[Portuguese, Mediterranean, Restaurants]","Pittsburgh","PA","Cafe Zinho",61,4,40.4578038,-79.9274383,"none",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"[Shadyside]",TRUE,241.546033333333
"667",666,"tU-YtoW339PXJmUGSix_AQ",34,47.5,15,12,7,4,2.704081633,22.54,60.95000001,"[Bars, American (Traditional), Nightlife, Restaurants]","Homestead","PA","TGI Friday's",19,2.5,40.41087432,-79.91554514,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Homestead]",TRUE,50.1041333333333
"668",667,"y0rvUVCV4W1w5MyQGcz6UA",55,92,17,5,2,2,4.109589041,11.315,46.5,"[Hair Salons, Day Spas, Beauty & Spas]","Shadyside","PA","Sybil Salon & Spa",23,4,40.4565965,-79.9305788,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,83.4827333333334
"669",668,"8FPhn34o7_hHXaXyU2JfeA",17,115.5,31,10,6,0,3.677119088,28.64833333,105.3433333,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","New York Nails",33,3.5,40.422663,-79.92851,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Greenfield]",TRUE,118.328816666667
"670",669,"9poFd_TU50RiJoLWltvlvA",47,10.5,2,1,1,0,3,3.921666667,11.765,"[Women's Clothing, Fashion, Shopping]","Pittsburgh","PA","Free People",3,3.5,40.457577,-79.916807,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Larimer]",TRUE,11.1158666666667
"671",670,"BU9oM4IZ-AN7i1dinYoi4Q",2,20,3,0,0,0,5,2.11,10.55,"[Shopping, Jewelry]","Pittsburgh","PA","Crystal River Gems",4,5,40.442228,-80.003107,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,18.9270666666667
"672",671,"Cbjk9o7sey49xnv_geotww",80,188,40,22,17,8,4.188180319,30.31666667,126.9716667,"[Uzbek, Russian, Halal, Restaurants]","Pittsburgh","PA","Kavsar Restaurant",47,4,40.4289202,-80.0074459,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Mt. Washington]",TRUE,183.402983333333
"673",672,"CqHTknOJHZZncWzGtpbNsA",207,12.5,6,2,1,0,1.997037037,3.375,6.74,"[Pizza, Restaurants]","Pittsburgh","PA","Ron's Pizza Palace",5,2.5,40.4620001,-79.9838764,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Troy Hill]",TRUE,12.8732833333333
"674",673,"E_-4Y9vn-u-dPgp33TLRUQ",1,30,9,4,2,2,2.862222558,22.07666667,63.18833335,"[Food, Coffee & Tea]","Pittsburgh","PA","Starbucks",10,3,40.4610792,-79.9479205,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,28.3218333333333
"675",674,"FtjvnLhh51ZBYEpKAARaFQ",45,279,82,27,19,6,2.954740045,123.8033333,365.8066666,"[American (New), Restaurants]","Pittsburgh","PA","Soho",93,3,40.4483207,-80.0043186,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,283.94565
"676",675,"GjbCtTIClnXdsJ8W3j8GZw",208,52.5,20,10,10,4,3.049251152,11.57333333,35.28999999,"[Burgers, American (Traditional), Sandwiches, Restaurants]","West Mifflin","PA","Johnny Rockets",21,2.5,40.390315,-79.865458,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,59.2272
"677",676,"IXBN4eEqgNNGFA15xCTMgQ",23,30,6,1,1,1,5,4.205,21.025,"[Hair Salons, Barbers, Hair Removal, Hair Stylists, Beauty & Spas]","Pittsburgh","PA","Hair By Design",6,5,40.4542069,-79.979898,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,31.3663666666667
"678",677,"g10zmpUzmMJOOIjj_JJPvg",209,21,7,2,1,0,3.736028346,20.69666667,77.32333335,"[Department Stores, Fashion, Shopping]","Homestead","PA","Bed Bath & Beyond",7,3,40.41170617,-79.90593131,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Homestead]",TRUE,26.0841333333333
"679",678,"jK5zpGrLx9frZKFuGp5HTQ",52,104,19,15,15,8,3.753515659,38.63666666,145.0233333,"[Thai, Restaurants]","Pittsburgh","PA","My Thai",26,4,40.39304205,-80.03703681,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Dormont]",TRUE,92.1727833333333
"680",679,"jSqhVWUquT3fGREmNdKdUA",2,824,192,141,90,34,3.971794807,262.7766667,1043.695,"[Bars, Chinese, Nightlife, Sandwiches, Restaurants, Dim Sum]","Pittsburgh","PA","Grit & Grace",206,4,40.442035,-80.002556,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"[Downtown]",TRUE,856.107533333333
"681",680,"pFpcdzPcPz1OtTSlC_eUcA",40,95,18,5,4,1,5,17.86333333,89.31666665,"[Skin Care, Day Spas, Beauty & Spas]","Pittsburgh","PA","Anna Skin Care",19,5,40.451832,-79.932424,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,92.73585
"682",681,"rzcK-fYhrQGLt9uvv-Boxg",210,3,4,2,2,0,2.4,3.016666667,7.240000001,"[Tires, Automotive, Auto Repair, Oil Change Stations]","Pittsburgh","PA","Monro Muffler Brake & Service",3,1,40.3778666,-80.0032927,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Overbrook]",TRUE,8.22001666666667
"683",682,"zMJM_bYGj8x2ewzNfMRUkA",211,18,6,2,2,1,3.575975749,4.398333333,15.72833333,"[Pizza, Restaurants]","West Mifflin","PA","Boonda's",6,3,40.368226,-79.872325,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[]",TRUE,20.9529666666667
"684",683,"zdQtFKPC6FmF-fYqX73baA",60,364.5,56,13,11,5,4.393057457,248.42,1091.323333,"[Landmarks & Historical Buildings, Public Services & Government]","Pittsburgh","PA","Monongahela Incline",81,4.5,40.43227313,-80.00415762,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,348.460083333334
"685",684,"0hrB2iwQZ52VZcZWYywXrA",87,45,11,5,5,2,5,7.598333333,37.99166667,"[Automotive, Body Shops]","Homestead","PA","Joe Dilorio's Auto Body Shop",10,4.5,40.40682,-79.912788,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Homestead]",TRUE,49.7319166666667
"686",685,"7lDNKKxMV84KIS1OVZOepw",71,30,9,4,1,0,3.547537786,17.09166667,60.63333334,"[Bars, Nightlife]","Pittsburgh","PA","Murphy's Tap Room",10,3,40.4325271,-79.8939064,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,31.82675
"687",686,"GpoeaJPDfQpn_CnnnfeV5Q",212,18,3,1,1,0,4.570977918,1.585,7.245,"[Active Life, Gyms, Fitness & Instruction]","Pittsburgh","PA","Fitness 19",4,4.5,40.357482,-80.002086,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,16.0813166666667
"688",687,"IX8FoKD6Gjha0pePoBrSqQ",49,27,8,3,2,1,3.155321189,5.215,16.455,"[Local Services, Dry Cleaning & Laundry, Shoe Repair]","Pittsburgh","PA","Shadyside Valet",9,3,40.458548,-79.9246736,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,27.6728666666667
"689",688,"IfLn-5ZVXUCDmp6Dl_XA7g",213,35,7,5,4,2,4.820732916,5.048333333,24.33666667,"[Food, Grocery]","Pittsburgh","PA","52nd Street Market",7,5,40.4787959,-79.9519353,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,35.8143333333333
"690",689,"PaD_6AJMbLt84QU8T6ymow",49,76.5,15,6,5,3,4.638818951,14.56333333,67.55666664,"[Transmission Repair, Automotive]","Pittsburgh","PA","Aamco Transmissions",17,4.5,40.46087947,-79.92867886,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[East Liberty]",TRUE,77.0316
"691",690,"ZF58mOM_ACiIhmwr8s_G1w",161,176,40,20,17,4,3.80010661,40.64666667,154.4616667,"[Restaurants, Pizza, Italian]","Pittsburgh","PA","Sarafino's Pasta and Pizza",44,4,40.4356563,-80.0658779,"none",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,172.9857
"692",691,"bWWrrsPWuoHuAGUCgH8Tyg",2,297.5,73,21,19,7,3.613036065,115.3466667,416.7516668,"[Hotels & Travel, Event Planning & Services, Hotels]","Pittsburgh","PA","The Westin Convention Center, Pittsburgh",85,3.5,40.4441681,-79.994852,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,304.899283333333
"693",692,"exyrJvzW0pXIfeWwJwYBvA",177,408,91,25,19,13,4.015002034,98.32,394.755,"[Japanese, Restaurants]","Pittsburgh","PA","Teppanyaki Kyoto",102,4,40.475707,-79.920425,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Highland Park]",TRUE,411.593966666667
"694",693,"hxSNB2FA9jc2LHGWA2n4LA",214,108,25,11,9,6,3.487762663,61.62833333,214.945,"[Food, Grocery]","Pittsburgh","PA","ALDI",27,4,40.45815626,-79.93463838,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Friendship]",TRUE,105.297516666667
"695",694,"pmvTuJJ-4A4XggDWYK-8WQ",1,15,3,1,0,0,5,1.725,8.625,"[Shopping, Drugstores]","Pittsburgh","PA","Bloomfield Drug Store",3,5,40.4616024,-79.948922,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,14.7261833333333
"696",695,"utIjhLQ4aowlreRuchFpBA",69,288,50,17,15,9,4.482540392,89.54,401.3666667,"[Sandwiches, Restaurants]","Pittsburgh","PA","Peppi's",64,4.5,40.4516136,-80.0174961,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[North Side]",TRUE,274.083166666667
"697",696,"w-RzHsvV05yT2K-JC8DJUA",2,66.5,18,6,6,3,3.886348876,25.66333333,99.73666664,"[Sandwiches, Restaurants]","Pittsburgh","PA","Fernando's Cafe",19,3.5,40.4436254,-79.9957164,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Downtown]",TRUE,71.2509833333333
"698",697,"1PB9xsunCoSccTmAvjMlhA",16,208,35,12,9,3,4.004962664,35.935,143.9183333,"[Burmese, Chinese, Restaurants]","Pittsburgh","PA","Zaw's Asian Foods",52,4,40.4333064,-79.9231271,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",FALSE,185.453083333333
